FilePath,Text,single_label,probabilities
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1692.ogg,ええ、まぁ……でも、本当はもっと頑張らなければいけないのですけれど……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1693.ogg,暖かくなるまでに成長していなければ……お父様やお祖父様に何と言われるか……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1694.ogg,……,usual,"usual: 86.85%, chupa: 9.15%, aegi: 4.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1695.ogg,もう少しだけ、見守ってください……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1696.ogg,お願いだから、もう少しだけ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1697.ogg,お疲れ様でした～、貴方様,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1698.ogg,あら、ふぶきばっかりずるい！私もかいてさしあげます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1699.ogg,ここですの？雪之進様,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1700.ogg,ほらっ、ふぶき、雪之進様はここが急所よぉっ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1701.ogg,私がしたくてしていることですから～,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1702.ogg,どうかされました？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1703.ogg,あら、貴方様はだらしなくなんかありませんわ。今日だって、長時間の修行にも疲れた顔ひとつ見せずに……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1704.ogg,その謙虚なお姿が素敵ですわぁ……とっても武士らしくて、凛々しいですぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1705.ogg,貴方様ぁ……お疲れになった貴方様を、私が癒やして差し上げたい……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1706.ogg,よろしいですかぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1707.ogg,ふぁっ……！？,usual,"usual: 54.42%, aegi: 45.58%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1708.ogg,ど、どうしたんですかぁ……？,aegi,"aegi: 70.64%, usual: 29.36%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1709.ogg,と、通せんぼですかぁ……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1710.ogg,ど、どうしてぇ？,aegi,"aegi: 87.66%, usual: 12.34%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1711.ogg,ふぇぇ……,aegi,"aegi: 50.67%, usual: 49.33%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1712.ogg,ど、どうしたのですかぁ、貴方様……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1713.ogg,わ、わかりませぇん……今日の貴方様は……いつもと違って、何だか少し……,usual,"usual: 99.91%, aegi: 0.09%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1714.ogg,こ、怖い、ですぅ……,usual,"usual: 81.79%, aegi: 18.20%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1715.ogg,……で、でも、滅多に見られない、そんな貴方様もセクシーで……まるで第六天魔王、織田信長公のようでぇ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1716.ogg,怖い貴方様も見てみたい……そんな気持ちになってしまいますぅ……,usual,"usual: 99.91%, aegi: 0.09%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1717.ogg,どうしてです？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1718.ogg,ふわわっ……,aegi,"aegi: 54.92%, usual: 45.08%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1719.ogg,そんな……ご存じでしょう……,usual,"usual: 98.08%, aegi: 1.92%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1720.ogg,は、はぁい……,aegi,"aegi: 54.37%, usual: 45.63%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1721.ogg,ふぁっ？な、何をなさるの……？,usual,"usual: 98.43%, aegi: 1.57%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1722.ogg,ど、どこに行かれますの……？,usual,"usual: 64.99%, aegi: 35.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1723.ogg,ふぇぇ……？,usual,"usual: 62.78%, aegi: 37.22%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1724.ogg,んっ……ふぁ……,usual,"usual: 53.73%, aegi: 46.27%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1725.ogg,……,aegi,"aegi: 74.55%, usual: 25.41%, chupa: 0.04%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1726.ogg,雪之進様、どこですの……雪之進様……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1727.ogg,あ、そこにいらっしゃったのですね、良かったぁ……,usual,"usual: 98.04%, aegi: 1.96%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1728.ogg,それにしても、どうしてこのような……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1729.ogg,これが、楽しい……,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1730.ogg,な、なぞなぞ、ですかぁ……？,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1731.ogg,あっ、私、わかりましたわ……！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1732.ogg,答えは、目ですわ！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1733.ogg,ふぇぇっ？合っていると思ったのに、何故ですかぁ？,usual,"usual: 99.97%, aegi: 0.03%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1734.ogg,んんぅ、目でもよいでしょう、ズルですわぁ……！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1735.ogg,不安がなくしたもの……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1736.ogg,なくしたということは、不安ではない、ということかしら……？不安ではない……それは、不安の反対の安心、ということ……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1737.ogg,……あっ、もしかしたら、分かったかもしれません！,usual,"usual: 99.96%, aegi: 0.04%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1738.ogg,安心から心が奪われると、不安になる……つまり逆説的に考えると、不安が失くしたものは心になるのではないでしょうか？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1739.ogg,また間違いですのぉ！,usual,"usual: 99.90%, aegi: 0.10%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1740.ogg,不逞監視……？不逞な輩を監視するということは警備員さんということかしら……もう、何が何だか……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1741.ogg,雪之進様の、いじわるぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1742.ogg,まあ、何ですの？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1743.ogg,本当ですかぁ、それでは、次は絶対正解しなければなりませんわね！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1744.ogg,え、え……？ゆ、指、でございますか……？,usual,"usual: 99.92%, aegi: 0.08%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1745.ogg,そ、そんなぁ～……,usual,"usual: 95.42%, aegi: 4.58%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1746.ogg,う～～～ん……人差し指！,usual,"usual: 99.55%, aegi: 0.45%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1747.ogg,もおぉ～～いじわる、いじわる、いじわるぅ……！,usual,"usual: 99.19%, aegi: 0.81%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1748.ogg,さ、楽になさって……,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1749.ogg,これから貴方様に、ご奉仕させていただきますぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1750.ogg,ではぁ……私のすること、全て受け入れてくれますかぁ……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1751.ogg,ありがとうございます、では、始めますねぇ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1752.ogg,痛くはないですかぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1753.ogg,ふぅ、ふぅ……,usual,"usual: 98.23%, aegi: 1.77%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1754.ogg,老廃物を取り除きますねぇ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1755.ogg,こちらも、もみもみいたしますぅ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1756.ogg,まぁ、ふふっ……,aegi,"aegi: 57.16%, usual: 42.84%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1757.ogg,と～っても、お可愛らしいですわ……,usual,"usual: 99.86%, aegi: 0.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1758.ogg,じ～っとしていて、くださいねぇ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1759.ogg,私が、何をしても……,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1760.ogg,では、上半身のマッサージはこれぐらいにいたしましょう,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1761.ogg,じっとしてと申しましたでしょ？まだ終わりじゃありませんよぉ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1762.ogg,はーい、ばんざーい,usual,"usual: 96.01%, aegi: 3.99%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1763.ogg,うふっお任せください,usual,"usual: 97.46%, aegi: 2.51%, chupa: 0.03%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1764.ogg,だめですよぉ～,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1765.ogg,すっかり興奮なされて、嬉しいですわぁ,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1766.ogg,では、これから下半身のマッサージ、したしますねぇ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1767.ogg,疲れ切った貴方様を……お慰めしたい……,usual,"usual: 99.02%, aegi: 0.98%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1768.ogg,うふ……,aegi,"aegi: 74.80%, usual: 25.20%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1769.ogg,んっ！じゅぶぅっ！れろれろぉっ……,usual,"usual: 89.70%, aegi: 10.30%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1770.ogg,ちゅっ、れろぉっ……ぴちゃぴちゃ……んンンぅぅっ,aegi,"aegi: 66.34%, usual: 31.44%, chupa: 2.22%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1771.ogg,ぺちゃぺちゃ,chupa,"chupa: 65.43%, usual: 33.84%, aegi: 0.73%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1772.ogg,いけませぇん、じっとしてぇ！私がすることぉ、すべて受け入れるとおっしゃったでしょぅ？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1773.ogg,ではぁ、おとなしくしなければぁ……,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1774.ogg,れるぅっ……ちゅぷっ、ちゅばぁっ……れるれるっ,chupa,"chupa: 63.27%, usual: 35.38%, aegi: 1.36%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1775.ogg,もう、だまってくださぁい……集中、できませんからぁ……れちゅっ、ぴちゅっ……ちゅるるっ,usual,"usual: 96.53%, aegi: 3.45%, chupa: 0.03%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1776.ogg,よいのですぅ……貴方様の雄の匂いぃ……私の肺にたっぷり吸い込ませてくださぁい……ンンッ、スゥーッ……,usual,"usual: 99.50%, aegi: 0.50%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1777.ogg,れりゅっ、ちゅぱちゅぱっ……ん、ちゅっ,usual,"usual: 55.42%, aegi: 38.60%, chupa: 5.98%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1778.ogg,ちゅっんっくちゅっちゅくちゅくっぴちゃっ,aegi,"aegi: 73.81%, usual: 26.18%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1779.ogg,いいんですよぉ、何も気にしなくてぇ……貴方様のすべてがぁ、私は好きなんですからぁ……頭の天辺から、足の先まで……じぇ～んぶぅ好き、ですぅ……,usual,"usual: 98.68%, aegi: 1.29%, chupa: 0.03%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1780.ogg,だから、どんな場所にもぉ、ちゅって、接吻したくなっちゃうんですぅ,usual,"usual: 98.19%, aegi: 1.81%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1781.ogg,いけませんかぁ……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1782.ogg,では、お許しが出たので、思う存分……ぺろぺろしちゃいますねぇれるれるっ、ちゅばぁっ,usual,"usual: 96.72%, aegi: 2.66%, chupa: 0.62%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1783.ogg,んん～～～っ、じゅぶじゅぶっ、ちゅっ、くちゅくちゅくちゅっ……ぴちゃりっ,chupa,"chupa: 66.78%, usual: 27.41%, aegi: 5.81%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1784.ogg,どうですかぁ？姫の舌……きもち、いいですかぁ？わたしのべろの感触足でじ～っくり、感じてくださいねぇ……んちゅっ、くちゅりっ、ぴちゅっ,usual,"usual: 99.30%, aegi: 0.60%, chupa: 0.10%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1785.ogg,うふ……もしかしてぇ……他の場所を舐めてほしいのですかぁ？,usual,"usual: 99.97%, aegi: 0.03%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1786.ogg,せっかち、なのですねぇ……,usual,"usual: 99.75%, aegi: 0.25%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1787.ogg,でも、そんなところもかわいい……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1788.ogg,どうされました？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1789.ogg,何か……問題でも？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1790.ogg,いけません……じっとして……,usual,"usual: 99.98%, chupa: 0.02%, aegi: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1791.ogg,貴方様の疲れが少しでも取れるようにぃ……私がこうして、癒やして差し上げますからぁ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1792.ogg,気持ちよく……んっしてあげますぅ……疲れなどぉ、ふっとぶくらい……きもち、よくぅ……,usual,"usual: 62.46%, aegi: 37.54%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1793.ogg,ふふ……何を考えていらっしゃるのですか……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1794.ogg,何ですのぉ？,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1795.ogg,くすっ……,usual,"usual: 71.05%, aegi: 28.95%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1796.ogg,ふふふふっ……素直じゃないんですのね？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1797.ogg,れるぅっ,aegi,"aegi: 58.21%, usual: 29.33%, chupa: 12.46%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1798.ogg,うふ……ちくび、ひとなめしただけでぇ……おちんちん、もーっと、びんびんになっちゃいましたねぇ……？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1799.ogg,かわいいぃ……正直な貴方様が、かわいくてかわいくてかわいくぇ……食べてしまいたくなるぅ……,usual,"usual: 81.27%, aegi: 18.73%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1800.ogg,ちゅっ、ちゅっ、ちゅっくちゅくちゅくちゅっ,usual,"usual: 58.34%, aegi: 39.42%, chupa: 2.24%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1801.ogg,かわいいっ……きゃわいいっ……ちゅっ、ちくびも、おちんちんもっ、ぴんぴんにとがらせてぇっ興奮、してぇっ……きゃわぁっっ……ちゅるちゅるちゅるっんちゅぅっ,usual,"usual: 52.72%, aegi: 47.26%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1802.ogg,してほしかったんですよね？ちくび、こうして、舐められたかったんですよねぇ？めちゃくちゃに、ぐちゅぐちゅに、よだれまみれにィィっ……れろれろぉっ,usual,"usual: 99.94%, aegi: 0.06%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1803.ogg,ちゅくびがぁっ、ふやけるぐらいぃっ、舌でぇっ、べろべろぉっちゅうちゅうしてほしかったのぉっ？私の舌でぇっ、愛撫してほしかったんですよねぇっ？,usual,"usual: 98.83%, aegi: 1.10%, chupa: 0.07%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1804.ogg,ちゅじゅるぅっほらぁっ、ちゅくびぃっ、勃起しちゃってるぅなめてなめてって、言ってるのぉっえっちな、乳首さんぅ,usual,"usual: 94.71%, aegi: 5.19%, chupa: 0.10%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1805.ogg,ここまでしてもぉ、まだ足りないのぉっ、よくばりちくびさんはぁっそんなにチュッチュしてほしいのぉ？気持ちよくて、たまらないんでしょぉぉ？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1806.ogg,うふぅ……素敵な反応ですぅでも、乳首だけで満足なさっては、だめぇぇ……,usual,"usual: 98.54%, aegi: 1.46%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1807.ogg,貴方様のお顔を見ているとぉ……乳首よりももっとぉ……ちゅっ、んちゅぅっ舐めてほしいところが、あるみたい……,usual,"usual: 99.15%, aegi: 0.62%, chupa: 0.23%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1808.ogg,もっともっとぉぉ、貴方様を癒やしてあげたいのです……ちゅっ、ぷちゅりっ,usual,"usual: 99.66%, aegi: 0.34%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1809.ogg,う、ふふっ……貴方様ったらぁ、とっても苦しそぉ……,usual,"usual: 99.44%, aegi: 0.56%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1810.ogg,私、貴方様を苦しめているのですかぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1811.ogg,いいですわ……,usual,"usual: 99.97%, aegi: 0.03%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1812.ogg,貴方様がしてほしいのはぁ、ここ、でしょぉ……？,usual,"usual: 99.72%, aegi: 0.28%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him1813.ogg,キャッ……！！,aegi,"aegi: 58.61%, usual: 41.39%, chupa: 0.00%"
