full_filepath,transcript,similarity_score
D:\dataset\237cb76a5cd00bee83cba6ec01239497.mp3,あぁあっ、んっ、んぐっ、んっ！早くぅ、子種汁、ちょうらいぃ…はぁ、あぁあっ、イクっ、らめっ、おまんこ、あぁぁぁっ！,0.6260869565217392
D:\dataset\ace7cda326bbc10bae8c4c075998be2f.mp3,孕ませて♡あっ♡おちんちん、熱いので♡くぅ♡ひぁっ♡おなかの奥、そそいで♡そこにほしいんです♡らひてぇっ♡,0.6915887850467289
D:\dataset\56bf237e806e39a01e429d1c50a68433.m4a,これは、ちがう…ちがうの…っ！！おくちだからっ…それにおまたも植物だしっ、だから、ちがうの…！,0.7126436781609196
D:\dataset\750f8aed8b5597fe770f62db56d6d793.m4a,心だけは…っ、あなた、だけの物であります――ひぅ、あぁああっ！,0.7741935483870968
D:\dataset\710b42f287aee17930417b7350c7d303.mp3,…あ、あの、騎士様？これ、ワタシでも扱えるんでしょうか～？,0.7407407407407407
D:\dataset\f2fe1d667c701a41c4b8538254de4371.ogg,んっ、んっ、んぅぅ…！や、やだぁ…。おトイレ中に、ウチのエッチな音が響いてる…,0.6052631578947368
D:\dataset\5f1c473923a67a181282b4cdb2c24645.mp3,！──ありがとうございます、キリカ,0.7333333333333333
D:\dataset\76bb1b38aefb6616f90b9491582c5771.m4a,これぇ、ぁあっ、ポーラ、あんっ、イ、イっちゃうよっ！,0.5925925925925926
D:\dataset\c1f158f49cd55d65d4796b929ad30b77.m4a,何を言ってるかわからんぞ…ンッ、ンッ、ンッ♪,0.5531914893617021
D:\dataset\44b278a15fe337b9433c5de565477f1e.m4a,ああ、あううっ、んあああ、くううっ,0.5641025641025641
D:\dataset\7edbc95bee9be043105b7ebcaa57222c.m4a,んぁ。はぁ、あっ、んちゅ…ぅっ、ちゅく、んっ、はぁ…っ、すごく、やらしい感じで、んぅっ、けど、本当にラブラブで…うれしい…っ,0.7580645161290323
D:\dataset\9f14886face5fca839b4b8d717351b05.m4a,むかっ…何それ、キィイッ…！！,0.5454545454545454
D:\dataset\8e7f131e5b600874536d7ffd3029b010.m4a,…そ、それは、ん、んんっ、だってぇ,0.6842105263157895
D:\dataset\9ac12a0f8ab87667cd1b597d3244baef.mp3,む、むしろ…ソッチのほうが怖いし…。このまま一気に、いっちゃうわね…あっ、んんぅ…！,0.7710843373493976
D:\dataset\bd6c426d1fbfd24273764f6d0523cfe6.m4a,しんぱいしないでほしいにょ。ふねがおきまででたところに、あしたのあさにむかえがくるにょ。,0.6097560975609756
D:\dataset\838a980c457b61b8cec91c012d2ba1c5.mp3,いっ、一緒にイッて、お願いっ！一緒にっ…ん、イッ、イッくううううううっっ～～～～！！！！,0.4421052631578947
D:\dataset\ad27fc6485e5ee78bf5be24ecece8edb.m4a,んああああぁっ、あっ、あああぁぁん！！！ふぁ…ナカ…はふっ、おちんちん、ドピュドピュってぇ！,0.4578313253012048
D:\dataset\8ae3664d796135a4708d3db88a66d41b.m4a,んぢゅ、ふぢゅ♥んぢゅば、ぢゅ、ぴちゃ、れろ…はあ、ちゅちゅ、ん…もう固いね～♥,0.2564102564102564
D:\dataset\318c4e4fc149824dfa446858d182efa0.ogg,ひぐぅっっ！お、おほっっっ！ン、お゛お゛お゛お゛っっ！あひぃぃっっ！,0.4848484848484848
D:\dataset\7ab0519afb4959fec7dbba5bb6c1fe6a.ogg,はあっ、あ…あひぃぃぃぃん…♡おまんこいっぱぁい…おなかもいっぱぁい…♡,0.6875
D:\dataset\b1a83c1297cea655222d4c25a53fc354.ogg,しゅごいしゅごいひゅごひぃいいいいいいいいいいいいいいいいいいいいいいい！！,0.7804878048780488
D:\dataset\59bb5b22c758f33ba4817187f64f6f3a.ogg,おごっっ、んボォォオオオッッッ！ひぐっっ、んぐっっ！おっぎっ、イ゛イ゛イ゛っっっ！,0.4102564102564102
D:\dataset\091df58b42c9700fff29baefeebf2901.mp3,んちゅっ、れるっ、ちゅっ、ちゅばっ！はふっ、れるれろっ！だして、坊やのクリスマスプレゼント、ままのなかに、いっぱい！んっ、はっ、れるれろっ！んっ、んああぁぁぁぁぁぁっ！！！,0.4871794871794871
D:\dataset\f480210847e80bab0df6ee3f9cd09474.mp3,うん…！分かったのだよ…！もうちょっとなら、んくっ…！んっ…！もうちょっとなら我慢でき…るのだ…！,0.7659574468085106
D:\dataset\c3b8287b2486ce9fac1826eae9eb21c9.ogg,んあ、あふ…っ。あは、はぁあんっっ♪み、みなさん。わ、わたしの…リッター・ロノウェを犯してください♪,0.7766990291262136
D:\dataset\17661bed2d290b6e40efe7e51edb453c.ogg,え、口だけで…手を使わないで…？難しいと思う、けど…むう、やってみる…,0.8
D:\dataset\170389deec7ed14517e58d624b8ca5d0.mp3,マスターはどう思う？アタシはいいと思うけど…ってその顔じゃ聞くまでもなさそうね。,0.775
D:\dataset\c046d1e154ad15a8d18c405b83ee6b0c.ogg,んぉっ、おむっっ、ぐじゅるぅぅ…じゅぽっ、ちゅぼっっ、ぢゅぽぉっっ！,0.3855421686746988
D:\dataset\761970683a9e75eaa6c9051ff4547d4f.m4a,あひっ！？ひぁあああっ…ひぅううう…！ザーメン、ザーメン…子宮直送で到着しました…！あっ、届いてる、届いて…るぅうう♪,0.6015037593984962
D:\dataset\9821dbef9920aa68b8b6d81c1d8fe3f2.mp3,んきゃあぁあ！やッ！ぬ、抜こうとしたのにぃ…あぁあん！ど、どうしてスイッチが入っちゃうの！？,0.7959183673469388
D:\dataset\509ab3495302b545aca9c9ce96d8dfa1.m4a,んはぁああっ！？んおっ！？うそぉ！？な、なんで我のお尻の穴におちんぽ、ギンギンのままのチンポ入れてくる、の、入らないからぁ！！,0.7716535433070866
D:\dataset\62cd6e9da64b7c80e4657d7622ea072b.ogg,んはぁぁぁ…あぇっ、えろぉぉぉ…,0.2962962962962963
D:\dataset\797ffb5dbf523123e450ce83c8eac6ac.ogg,くっふ…ふう、ック、んんっ！はぁ、はぁ、はぁ…っく、ふ…うぅぅ…ンンッ！,0.5915492957746479
D:\dataset\96885c3296f6c305c1080bbc58b0f579.mp3,いいぞ…来て…！私の身体の奥に…団長の熱いの、いっぱい出して…！！,0.7605633802816901
D:\dataset\8ff2530089cb20665f029b7a6d1c7f8f.mp3,ひゃぅ…♡あっ、あぁぁ…♡おまんこに、キスぅ…♡はぁ、はぁ…♡,0.6206896551724138
D:\dataset\932c2e4afde3820c24667c7365aec945.mp3,ん、ぅ♡ぅん♡きて♡おにいしゃんの♡ほちぃ♡あかちゃん♡いいから♡ぜんぶ♡いーから♡きてぇ♡,0.7254901960784313
D:\dataset\88978573b568286cc71fadc82221090a.ogg,んんんっ♡あぁっ♡はぁんっ♡おくっ、すきっ♡ぐりぐりってっ♡んはぁっ♡,0.7733333333333333
D:\dataset\d05362e16ca8459e2d1efe596f83f9bc.m4a,私は―――反対です,0.5217391304347826
D:\dataset\170ae2327299aa68f14695900f5c9e3e.m4a,はぁぁん♪ひぃぃん♪いいン♪ルインの指、気持ちいいン♪,0.5666666666666667
D:\dataset\22a8300caaddb500389b6b1a4579c3d4.ogg,んぎぃいいいいっ！！んぎ、んんんっ！ああああぁあイヤだぁああああああっ！んああああっ、はぁあああああっ！！,0.5490196078431373
D:\dataset\f3a928cadff305aeb0f2abe9d7ef25b8.ogg,あは、ぁああっっ！こいつら、下着も脱がして…っ。キスに…っ。ああっ、指がっ！こんなクズの指が、わたしのマンコに、ズップリ入ってきてるっ！い、いやぁああっっ！,0.7310344827586207
D:\dataset\10e3cb52e570f77564ae3202aa837107.ogg,んにゃっっ、はぁっ、にゃふぅぅんっ♪らぇっ、にゃっ、んっあぁぁっっ！まらっ、ひっ、ひってる、にゃあっっ！,0.7378640776699029
D:\dataset\938887aabde7ebfbed09a9a19a6224a3.m4a,んんぷっ♪ん、ぅううう…♪むぅううっ♪んむぅうう…♪ゴクッ…ごくっ、ごくっ、ごく…！,0.5977011494252874
D:\dataset\b47f9d6a5ded552c7e80fa404604af31.mp3,んっくぅ、んはぁ、ああああぁ…,0.5161290322580645
D:\dataset\5e89c08f21a658b0350a5209a42b359e.ogg,あひぃ、おっっ、おほぉおぉっ♪あ゛ぁあぁあ゛ぁぁぁあぁあぁあぁああぁぁぁあぁぁっっ！！！,0.5070422535211268
D:\dataset\64a343869ef19b2753bde20e4b77385c.mp3,これからボクがアルジにいろいろするから、頑張って耐えてね。勝手にイったらアルジの負け。,0.8
D:\dataset\a963942d3c56d25b6cf151e4a3b821ee.m4a,はぁぁん、オッパイもぉ…もっと飲んでぇ…お乳飲まれながらイキたい…,0.7428571428571429
D:\dataset\b517d5090e339e8b741bcd6d74a59a7e.opus,おいっ！でかい声で変なこと言うんじゃねえ！,0.8
D:\dataset\6efec9b3f2cb2c7e6500d50f1824de9b.ogg,ん…あっ…！あっ…！はっ、はぁっ…はぁっ…!!はっ！あんっ！んんんっ!!,0.4857142857142857
D:\dataset\3ee2b17a196a7b45265ea704dca23c07.m4a,いやっ、だめっ、あっ、ああっ、いやーっ！！,0.4528301886792453
D:\dataset\2daebd91e356d2c027fc287f8b53169f.mp3,ん、ぅ、ぅ♡ふーっ♡こし♡のぼってきてる♡ぁふ♡おっぱいで、おさえつけてやるぅ♡んふ♡ふーっ♡ふーっ♡,0.7422680412371134
D:\dataset\666942856c5377b175db1a09ecfb904e.mp3,先っぽ、太いの、わかるぅクチュクチュ、出し入れ、すごい…っ一気に、来ないの…すごく、感じちゃう,0.7272727272727273
D:\dataset\8cba6bb70425406142223dea0a2b28a2.m4a,わたしのてで…いっぱいかんじたのね。あんしんして！さいごまでちゃんとしてあげる。,0.691358024691358
D:\dataset\19856a93ee70ff36d7b32720601eceed.mp3,はぁ、んんっ、そんな簡単に許したら…ひぅっ、罰にならないでしょう…んぁ、ひぁっ、ちゃんと反省してくださいね…っ。,0.5904761904761905
D:\dataset\282d0a67a26f65666657328461d0e016.mp3,んふ、ふー…はぁ、ふー♡おじちゃん、孕ませおしっこ、だしすぎぃ…♡マーキングされてびっちゃびちゃだしぃ…♡,0.7747747747747747
D:\dataset\d1fb979099484612ba9487a9d78df7f7.mp3,またっまたイっちゃう～！あっあっああ！ああ～ん！イクゥ！んんんっ！,0.4571428571428571
D:\dataset\726627da41bdd84d4e3c30444969170d.ogg,うん来てえっっ、もっと来てえっっ、激しくしてえっっ、いっぱい犯してぇえええっっ！！,0.6486486486486487
D:\dataset\5fc1df5701d231f284b744f58d5ca92f.ogg,あ、あはぁっ…♪,0.8
D:\dataset\1f1bf1c2588bf3c25d9569a50ef65df5.mp3,だんちょー、やっぱり、すごいー…！くーのこと、こんなにきもちよくできちゃうなんてー…だんちょーは、くーのひーろーだよぉー…！,0.6846846846846847
D:\dataset\c0c38424deb53ca95d65b579d0dccdb2.opus,リディア、天庭に行くわよ！案内して！,0.7777777777777778
D:\dataset\561ab0dd716e70376520d386d971027f.mp3,にひひ…♪団長…大好き！世界で、一番大好き！,0.7804878048780488
D:\dataset\9225d8ee2f0af05a0a2b33982a0c195c.m4a,はぁっ、あんっ！ああっ、あっ！モン…もぉっ、びくびく、してるっ！あっ、隊長も…！,0.7105263157894737
D:\dataset\95a8ec7ac20574c52e8645dfc8d2b92f.m4a,どうだ？ジュボッジュボッてピストンを激しくされる気分は？ジュルルルッて吸引を強くされる気分はどんなものかな？,0.7272727272727273
D:\dataset\2a717f2dcc5486a4812ac505582a3a7f.mp3,あなたに、いっぱい気持ちよくされて…っ、お腹の奥、来るぅ…！ふああ、ああああっ、あああんんぅぅぅぅぅぅぅぅぅ…！,0.5688073394495413
D:\dataset\19c535a5eab65fdda443e9ba5ef33253.mp3,アイラーヴァタ？アイラーヴァタ、どこ行っちゃったの？,0.7924528301886793
D:\dataset\d3ffe8b6482fa8b57f2d9b7dbc6414f9.ogg,はい♪ラプラス・システム起動…うふふふ♪,0.6
D:\dataset\6fa7c47a0d1f664ab7be7a99f3af594a.mp3,あぐっ！ううっ…あぁぁんっ！はぁはぁ…最後まで言わせてくれよ…うっ、ああ…ざらざらした舌が、膣内に…。,0.5882352941176471
D:\dataset\1084a37c4df7238826989ada615d651b.m4a,く、ひっ、んーっ…うぅうっ…！弱いところ、突かないでぇっ,0.7241379310344828
D:\dataset\7bddd7b4d3f2845c1eb5eb88f086ba06.mp3,はうぅっ！だ、団長さまぁ…これじゃあ、お外から、んんっ…丸見えですよぉ,0.7246376811594203
D:\dataset\139e6e3e120423aedfa8052b2cc63a33.ogg,ひっ…はっ…はひっ…ひっ…あひっ…ひあ…あぁ…あぁン…,0.4210526315789473
D:\dataset\58edddb3114a1ff074c671b360587892.mp3,うう…食材を切り過ぎて手が痺れてきたわ…。,0.7727272727272727
D:\dataset\b0dee7be15517e10e18859b49246210d.m4a,も～、勝手に先生に擦りつけちゃうなんて～、悪い子だな～♥人間く～ん♥,0.7536231884057971
D:\dataset\c3d4042e666ada8e06b9467f394650e5.ogg,ほ、本当に…これ…あっ、んぅっ…私っ…か、感じ、て…くぅぅんっっ！,0.7936507936507936
D:\dataset\2b85663f0c8c1fbef744dfcacaa0f220.ogg,んぁ…えあ…んっ…れろ…ひゃ…あ…えろえろ…,0.3414634146341463
D:\dataset\c64a562ed5671debc3ae17e961cd4e36.m4a,んああ、ん…ほんとう…？ああっ、んん、にゃ、あっ…わたしたち…はあ、ああっ、おんなじ、なんだね…んあ、ああっ、んん,0.5217391304347826
D:\dataset\b3aa0510f0c6e2ca93d4f5524a022112.m4a,んじゅっ、ちゅぶっ、ちゅぶっ、んじゅるっ。ちゅるる、ンッ、ちゅぶっ、んぶっ,0.6265060240963856
D:\dataset\a48e7c59b8b2b25800c4abb9959941a8.ogg,こ、子供扱いしないでよ…こう見えても…ふうまよりずっとずっと年上なんだから…,0.4810126582278481
D:\dataset\92d0dadede96ad9d0e7529650f7f5848.m4a,先にイカされちゃうっ！もう我慢できないわっ！あっあっあっ！イクッ！イクイクイクッ！イグうううううぅ～～～～～！！,0.7226890756302521
D:\dataset\e0cc536f5d03fd8bae79453e9e2f62fb.mp3,んんぅぅ…おかしいぞ…んぅぅ、団長に触られると、んぅぅ、全然違う…なんでこんなに、…あうぅん、き、気持ちよくなっちゃうんだ？,0.7777777777777778
D:\dataset\396df0c29e80d1605492a8f77ddf6486.mp3,団長さんも、出したい、ですよね？私の中にビュウビュウって…白いの、いっぱいどうですか…私、教えて欲しいんですよ？,0.8
D:\dataset\f7c48d4d90f660da8449c96a7eea2911.ogg,あ…あへえ♡はっひぃぃん…♡,0.3870967741935484
D:\dataset\a26b50d250f59af2d5e3e89d6c82cf2f.mp3,あぁん、ああぁっ…んんぅっ、あはぁっ！くるっ、くるわ！オチンチンから気持ち、伝わってくるわっ…お腹まで響くのぉ！,0.6466165413533834
D:\dataset\e3edd581cc68799a830c186e6cf5cfa4.mp3,んっ、むちゅ…！ちゅ…んちゅ…むちゅ…団長ぉ…んちゅ…はぁ、はぁっ,0.5970149253731343
D:\dataset\7c4b63f0a8e4add9178d2a2805ed75f9.ogg,いつまで、つづくんだっ…こんなのぉおおおぉ♪おほぉおおおおぉおおお!!んほぉおおぉぉおおっ!!,0.6382978723404256
D:\dataset\e12414393b5ea4f160aa6082f01262d2.mp3,あぁっ！わ、あたしも、もう…らめ…！団長さんの…おちんちんで…も、もう、イク…！イってしまいそうです…あぁ、はぁ、あぁんっ！！,0.7540983606557377
D:\dataset\f622fe528ec3ce5cae138c785641ab1d.opus,それに、この{rb}聖装{/rb}{rt}ドレス{/rt}には英雄バークスの力も込められています,0.6842105263157895
D:\dataset\5d066bf5d8fd74614ce3c20649c94397.ogg,よか…ったぁ…あっ…ああっ！,0.7741935483870968
D:\dataset\6153978f61e525254bdb9f36437ee5ec.m4a,あぁっ、ヤバっ、これヤバすぎぃいいいいっ！さっきよりずっとすごいのっ、くるっ、きちゃう…っ！,0.7777777777777778
D:\dataset\790616bb1e635490cf4eb66ed279def9.ogg,ふやぁぁっ、あぁんんぅぅ…！おまんこの奥、じゅぼじゅぼされながらっ、ひゃ、あぁっ、はああぁっ、私の身体、めちゃめちゃにムサボられたらぁっ…,0.5826771653543307
D:\dataset\d4fb86fe70ad43727907186aa46f35da.m4a,はああっ、くううっ…もう、ダメ…助けて、誰か助けて…！助けてっ！ヘラクレ！ヘラクレ…っ！！,0.6526315789473685
D:\dataset\16305fdb0756e8992054ecd16d1b38f6.mp3,はぁっ、はぁっ、はふぅ…お腹の中が熱いわ…♪んっ、身体がとろけちゃいそう…ふぅっ、ふぅぅ〜…,0.6823529411764706
D:\dataset\1ac971c1e5481edfed2915ffbf7bdd9e.ogg,ああ…きちゃう…ああ…あっ、んああああっ！だめ！んあ！ああぁぁぁぁぁぁぁぁっ！,0.6265060240963856
D:\dataset\7de2e3f3b30bb593e876738f9218261c.mp3,やっ、やべぇっ！！このおちんぽ超やべぇ…んんっ、すっ、すごくっ、すごすぎおちんぽ、ですわぁ…ぁああぅうんっ！！,0.7184466019417476
D:\dataset\4d8c1f0379a0239151134e5faebe8caf.mp3,んっ…あぅ…んん…はぅうっ、お腹の中で…たくさん、おちんちん擦って…んぁああっ,0.6753246753246753
D:\dataset\3c61616d09fb7b0d76dc3572f3eb2a5d.m4a,だ、誰が…し、締め付けてなんか…。くっ…ふ、太くて…硬い…から…んんっ…ああっ…,0.7012987012987013
D:\dataset\4fe7d9afb54068568413abd5f87f539d.mp3,あっ、あんっ、あっあっうああんっ…！しゅごい、しゅごいよぉ…！頭も身体も、ドカーンって爆発しちゃいそう…！！,0.7818181818181819
D:\dataset\b3347cd7be143823194510f2b66234de.mp3,あっ、あぁぁっ…！壊れちゃうっ…！気持ちよすぎて、おかしくなっちゃう！,0.7469879518072289
D:\dataset\fd0bfa8cdb9f01bd2be8edd13f68631e.mp3,はぁ…あっ…あんっ…お兄ちゃんと繋がれることが嬉しくて…。全然気にしてなかったです…今更恥ずかしくなってきました…！,0.8
D:\dataset\db6932aa31c7e22dc89dad8c5bb29019.ogg,にゃふう…ひゃふう…はうふう…,0.5454545454545454
D:\dataset\51bf25bfbac8adde8488fbe6315b866f.mp3,おちんぽに擦られてっ…あぁっ…さっきの、精液…おまんこに、すり込まれて、る…みたい…んんぁっ！！,0.6292134831460674
D:\dataset\1ec9223c3e4faa500f97398286b83126.m4a,あっ、あ、あ、ううっ！ひぁっ！？ま、待っ…あああっ！胸っ…胸は今…んやぁっっ！！,0.5679012345679012
D:\dataset\16439f64ec45d2f00da88415cee1451b.mp3,んっ、れる…はぁ、ん…ちゅ、れる♡あふ、はぁ…♡れる、ぁ…んちゅ、る…♡だいしゅき、おちんちん…れるぅ♡,0.4150943396226415
D:\dataset\7c61ac8bb3a331dce2900d127934ce8b.mp3,んぁああ…！はぁはぁ…我の膣壁が、ペニスでごりごりと擦られているの、よくわかるぞ…っ！！んく…あふぅっ！！,0.7547169811320755
D:\dataset\34db640d01a04eb0e6a9a23b4fa2151e.m4a,あぁ…っ♪はぁ、はぁ、はぁ、はぁあん…♪あぁあん…！母乳、ぴゅっぴゅっ…♪ぴゅっぴゅっぴゅっ…イイぃ…♪,0.6730769230769231
D:\dataset\4b9f3ef5c7a916c16130af396dcf62e3.mp3,す、すごいれすっ！んっ、ひあっ！マスターさん、逞しいんですねっ…！ひやっ、あ、やぁんっ…！,0.6436781609195402
D:\dataset\b44d28452d7de8a9da39ebc2c22210a5.mp3,んんっ…あっ…マスターの身体、温かいっ…はぁんっ。…んっ…気持ちいいっ…。,0.7160493827160493
D:\dataset\4a35e33a57d9360557f4683844630484.mp3,んっ、んんっ…膣内、指で探ってるんですか？んっはっ…私のいいところ、探して、いっぱいいっぱい、擦ってください。,0.7663551401869159
D:\dataset\e2e26abd3369a85dcf3bce1ce9bee501.mp3,ゃ、ふっ♡あっ、んぁ…♡はぁ、ん♡あっ、んぅぅ♡クー様、ね、私、もう…んぁ、ぁぁ♡クー様ぁ…ぁ、ぁぁっ♡,0.1855670103092783
D:\dataset\9b62637628796b95e0bc3b7e56149c92.m4a,ですから…ンぁっ…！は、はやくっ…はやく、うごいて、くださっ…あっ…！あっ…んぁぁァッッッッ！！,0.6666666666666666
D:\dataset\1c372cfd55d98d30c75f778a8ddafca8.ogg,おっっ、おぶっっ！おほっっ！ふぎっっ、んおおっっ！ほっっ、おおおんんっっっ！ひぃ、いぎっっ！んひぃいっ！,0.5252525252525253
D:\dataset\b3b338cfef01ee91d2f60c6d5602c4f1.mp3,だいすきしゅぎてぇ…あむっ、んんぅ…離れたくない…んちゅ、ちゅるうぅ…だーりん、だーりん…んふふ♪,0.5376344086021505
D:\dataset\14e1ceca32d87c770b6ce77efde7ac89.ogg,それも、いいかも…ふひひっ。お前と一緒で…お前の子供を授かるなら…そのときくらいは、活躍してやる…,0.7272727272727273
D:\dataset\5b6e8ce33851153fb91b648bbbf5fb4c.ogg,そ、それよりもぉおぉっ！チンポ、チンポ！チンポがああぁ！,0.75
D:\dataset\cfa6d1a9a099f0a9bf3048890baa1c61.ogg,んんーーっ…んっ、んぁ、はぁ…はぁ…あぁぁ…,0.6363636363636364
D:\dataset\0abacefdd02fc0cd9d04d16b8e9ced7f.m4a,ひぃ…ん、んっ！あ、んんっ！あ、あごが外れそうなの～…！ん、ぐぅ…ひんっ！,0.4615384615384615
D:\dataset\b628eee730ec0af2506962ccea82477c.mp3,ひぁ、ぁ、ぁ、パパ、ぁ…♪はやく、なってる♪こどうと、といきと…おちん、ちん…♪はやくなってる♪,0.6595744680851063
D:\dataset\2ea8b0c58958fa0c64ff94ca411ade1a.ogg,！？あ、あのぉ…？,0.6666666666666666
D:\dataset\c3ccd9a97160fccd61c732ca688ffde5.mp3,…あたしも、ほしいなぁ,0.56
D:\dataset\ce0067c7942267db9e9ed7a1ffa41b68.mp3,いろんな、ところ…触られ、て…ぴくぴく、してる…っ♪そこ…そこ、だめ…ぁ…指、はや…く…ぁ…だ、め…,0.6796116504854369
D:\dataset\66cf9cc64028771b72cc6dc02cc511ff.mp3,はっ、あぁっ…んぅぅぅ…！！団長、さんっ…んぅ、これ以上は、もう、だめ、ですっ…ああぁっ、そこ、擦っちゃ、だめですぅ…！,0.7850467289719626
D:\dataset\c46f85a647ceaa4e91d1187c4b9037ec.m4a,んっ…はあっ…んっ、んぅっ…変な感じですわ…そんな風に、胸をこねられるのは…,0.7945205479452054
D:\dataset\1416c1d001da4d036021f2739738bc5b.mp3,ふぁぁぁああっ！そ、そうっ、そこっ…ああっ、良いっ！おま●こ震えるっ…いぁあっ！は、激しくっ…ずんずん突いてっ…！,0.5454545454545454
D:\dataset\042bba95dc7e3257687c1770c8a68943.m4a,んー、メンドーくさいなあ,0.5217391304347826
D:\dataset\f4d45983ddc08fd4316d6c5365ef270b.m4a,でも、私、幸せだから…,0.6666666666666666
D:\dataset\295024d4f4bd8933dd6394e1774e3042.mp3,いくなら、君と一緒がいいから…ぁあっ…んぅっ、んっ、はぁっ…なか、いっぱいにしてもらって、それでいきたいから…ぁ、ああぁあっ！,0.7480916030534351
D:\dataset\1870eba21162ac770eb5129963d1880f.ogg,れ、錬金術式…,0.2
D:\dataset\f6ff008a1e90c28d6f97254af5081839.mp3,せっかくえんちょーちゃんが抱いてくれてるのに…そんなのは、もったいないもんね…♡,0.7945205479452054
D:\dataset\25b950610e6afafbf41ba860a4870314.mp3,ぇぶ♡ぐぷ♡ん、ぎゅ♡ぐっ♡ぐぷっ♡ぉ♡ぐっぷ♡んぶぇ♡んぇ♡ぐっ♡ぅ♡うっ♡,0.2133333333333333
D:\dataset\170abb882c833b058d60d156170faf9e.ogg,なっ、そ…そんなこと…っっ！,0.7857142857142857
D:\dataset\bde511b770bd3257053cea7a1b08d63e.m4a,硬いの、いいっ、いいですぅっ…。あ、はぁっ…館長さんも、気持ちよく、なってぇ…,0.7948717948717948
D:\dataset\c8ec1e942b68a89259f99c806d7bde5a.m4a,うぐぅっ、かはっ…ふぅ、ンっ、くはぁっ！オッ、オマンコ…や、破けるぅ…っ！,0.7058823529411765
D:\dataset\e8c816f1ae7c3cde9cc7a630ca54fec2.mp3,んンっ、ああん…あひぃぃっ！あっ、ち、違うよっ！？今のは、ちょっと、声が裏返っただけ、それだけだから、ふあぁっ！,0.7636363636363637
D:\dataset\60c87057bea2c0ef952f016a097cca05.ogg,尿と精液と汗が混ざったような、たまらないニオイだ。ンフ～～～っ,0.6944444444444444
D:\dataset\7a881c9dbb61377b040dd7bd0a9dfdcc.m4a,ウチは甘い方が好きなんよ…ぐちゅ、ちゅ、ちゅぷ…れりゅ、れろっ、じゅる、じゅぱ…！,0.7586206896551724
D:\dataset\c833a052b5b860d00a0f32672225e596.ogg,ぁ――だ、め…これ…本当に、このままじゃ…し、死んじゃ、ぅ…,0.5
D:\dataset\e920de51e25ab4945cae038a0d5a2ad8.mp3,はぁ、はぁ…っ、てめぇらも…♡もう、間に合わねえ、から…♡つぎのことかんがえるまえに、わたしのこと、こわしてけよ…♡,0.5904761904761905
D:\dataset\1dd16b191229922a602ebc8813449dfd.mp3,はぁ、はぁ…た、隊長ッ…お待たせ、しましたっ…！はぁ、はぁ…。,0.7017543859649122
D:\dataset\982f31fb1c37b36150812040ec81d50e.m4a,はあ、ふう…、そこばかりせめてはダメ、なのよ…。私、すぐに…おかしくなって、あっ、はああっ…！しまうのよ…。,0.7272727272727273
D:\dataset\8610871129bdee3c90b3491a9cada9b2.mp3,だ、だから…ひうっ！？くあっ、や、め…い、痛っ…！止め、ミチミチっていって…ああっ、くっ…！,0.631578947368421
D:\dataset\51e6caed3d4e323cb9fd4a35446e2b1c.mp3,…ちちうえ,0.4285714285714285
D:\dataset\2888dae446395da9313e74d788f6aa39.mp3,んっ、ふぁあ…なら、もっと…んっ、はぁ…！お、お前も…気持ちよくなって…声、出せぇ…！,0.7391304347826086
D:\dataset\a222731dffbd813fae355b511ec0bd60.ogg,大きくなった、せいで…皇子のぬくもり、いっぱい伝わってくるっ！あそこが、熱くなって…やけどしちゃうくらい…！んあっ…！ひああっ、やああぁ…！,0.7007299270072993
D:\dataset\fc658e4c20c70ac00c5e04a27f86c2b2.mp3,んっ、あんっ、バレてもいいからぁっ、もっと愛してよぉ、マスター！ふああああっ！ひああっ！！,0.7209302325581395
D:\dataset\58a066e062e80cf9af82c567a6dbfb74.m4a,あああん！あ、はぁっ、アハハッ！ほんとに出てきてるじゃない！んふ、はぁ、ううっ…ぢゅるる！,0.3571428571428571
D:\dataset\673e69344ba6b003c26f89d8da3ded35.ogg,このっ、ぶっとい触手はぁ…っ！ぐんっ、はへっ、あへへぇっ、分体をっ、またぁ…ッ！？,0.775
D:\dataset\7a80876175b8033be39c1fe84ce27053.ogg,あぁ…す、凄い。…おっきい…ンッ♪,0.5945945945945946
D:\dataset\11f2782b341626888fe66f0254f5be93.mp3,擦れちゃうにゃん…いつも、マタタビに酔った勢いで…はぁはぁ、エッチをしてたけど…きゃっ！あぐっ、あああ…。,0.6666666666666666
D:\dataset\8b866c60af771dd3deba8124a27b9080.m4a,ヤマダ、健闘を祈る,0.6666666666666666
D:\dataset\94469fa201860dae956a5f0a7d5a2d51.ogg,んあっ、あっ…あふっ、あひっ！？んっ、あ゛っ、あ゛っ、あ゛っ…んあ゛っ、んぶっ！？,0.2916666666666667
D:\dataset\b01bc89cb82988d1f1284816b64a5c56.m4a,んっ…んんんっ…！だ…駄目だってぇ…！…い、イったばかりで、そこ…はっ…！感じ過ぎちゃって…んんっ…！…！んちゅっ、うぁっ…んんっ…！,0.7596899224806202
D:\dataset\838b0875031234442ff8908ea00a7a68.ogg,くっ、くふふふ！あははははは！やっやめて、離して…,0.4912280701754385
D:\dataset\abab58df8a4434b2191d73493e81b793.m4a,んふっ！？くっ、ふぁっ！？ま、また…オチンチン…イキしょうになってりゅ♪,0.4927536231884058
